"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response_1","correct_response","count_WM_load","count_WM_sequence","count_WM_trials_loop","count_WM_trials_sequence","count_block_loop","count_block_sequence","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_1","count_counterbalance_javascript","count_experiment","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_1","count_fixation_color","count_fixation_food_tools","count_food_tools_loop","count_food_tools_trial_loop","count_food_tools_trial_sequence","count_goodbye","count_incorrect_1","count_instructions","count_instructions1","count_instructions2","count_instructions_1","count_instructions_WM_1","count_instructions_WM_2","count_instructions_WM_3","count_isa","count_isa_1","count_keyboard_response_1","count_letter_number_loop","count_letter_target_1","count_letter_target_2","count_logger","count_new_reset_feedback_1","count_new_reset_feedback_2","count_new_reset_feedback_3","count_new_sequence","count_pick_numbers","count_pure_response","count_pure_response_sequence","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_soa","count_symbol","count_symbol_1","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_instructions_1","response_instructions_WM_1","response_instructions_WM_2","response_instructions_WM_3","response_keyboard_response_1","response_time","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_instructions_1","response_time_instructions_WM_1","response_time_instructions_WM_2","response_time_instructions_WM_3","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_WM_load","time_WM_sequence","time_WM_trials_loop","time_WM_trials_sequence","time_block_loop","time_block_sequence","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_1","time_counterbalance_javascript","time_experiment","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_1","time_fixation_color","time_fixation_food_tools","time_food_tools_loop","time_food_tools_trial_loop","time_food_tools_trial_sequence","time_goodbye","time_incorrect_1","time_instructions","time_instructions1","time_instructions2","time_instructions_1","time_instructions_WM_1","time_instructions_WM_2","time_instructions_WM_3","time_isa","time_isa_1","time_keyboard_response_1","time_letter_number_loop","time_letter_target_1","time_letter_target_2","time_logger","time_new_reset_feedback_1","time_new_reset_feedback_2","time_new_reset_feedback_3","time_new_sequence","time_pick_numbers","time_pure_response","time_pure_response_sequence","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_soa","time_symbol","time_symbol_1","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","260.1818181818182","260.1818181818182","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","10","NA","10","0","NA","NA","10","NA","NA","NA","NA","NA","0","0","0","0","10","10","10","10","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","10","0","10","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","244","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","244","2","legacy","1667","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","24854","NA","24607","NA","NA","NA","24905","NA","NA","NA","NA","NA","6314","6316","NA","6316","24607","22926","22927","22930","NA","NA","NA","Response_time_timing","0","2862","11","no","1024"
"undefined","undefined","267","267","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","11","NA","11","0","NA","NA","11","NA","NA","NA","NA","NA","0","0","0","0","11","11","11","11","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","11","0","11","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","342","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","342","2","legacy","1067","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","26357","NA","26011","NA","NA","NA","26407","NA","NA","NA","NA","NA","6314","6316","NA","6316","26011","24932","24932","24936","NA","NA","NA","Response_time_timing","0","3204","12","no","1024"
"undefined","undefined","267.6923076923077","267.6923076923077","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","12","NA","12","0","NA","NA","12","NA","NA","NA","NA","NA","0","0","0","0","12","12","12","12","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","12","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","276","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","276","2","legacy","1651","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","28380","NA","28097","NA","NA","NA","28430","NA","NA","NA","NA","NA","6314","6316","NA","6316","28097","26434","26434","26437","NA","NA","NA","Response_time_timing","0","3480","13","no","1024"
"undefined","undefined","275.7142857142857","275.7142857142857","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","13","NA","13","0","NA","NA","13","NA","NA","NA","NA","NA","0","0","0","0","13","13","13","13","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","13","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","380","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","380","2","legacy","530","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","29393","NA","29002","NA","NA","NA","29444","NA","NA","NA","NA","NA","6314","6316","NA","6316","29002","28458","28458","28462","NA","NA","NA","Response_time_timing","0","3860","14","no","1024"
"undefined","undefined","280.6666666666667","280.6666666666667","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","14","NA","14","0","NA","NA","14","NA","NA","NA","NA","NA","0","0","0","0","14","14","14","14","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","14","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","350","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","350","2","legacy","532","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","30369","NA","30015","NA","NA","NA","30419","NA","NA","NA","NA","NA","6314","6316","NA","6316","30015","29470","29470","29474","NA","NA","NA","Response_time_timing","0","4210","15","no","1024"
"undefined","undefined","287.625","287.625","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","15","NA","15","0","NA","NA","15","NA","NA","NA","NA","NA","0","0","0","0","15","15","15","15","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","15","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","392","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","392","2","legacy","1864","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","32722","NA","32326","NA","NA","NA","32772","NA","NA","NA","NA","NA","6314","6316","NA","6316","32326","30449","30449","30453","NA","NA","NA","Response_time_timing","0","4602","16","no","1024"
"undefined","undefined","292.2352941176471","292.2352941176471","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","16","NA","16","0","NA","NA","16","NA","NA","NA","NA","NA","0","0","0","0","16","16","16","16","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","16","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","366","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","366","2","legacy","870","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","34050","NA","33679","NA","NA","NA","34100","NA","NA","NA","NA","NA","6314","6316","NA","6316","33679","32799","32799","32802","NA","NA","NA","Response_time_timing","0","4968","17","no","1024"
"undefined","undefined","290.3333333333333","290.3333333333333","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","17","NA","17","0","NA","NA","17","NA","NA","NA","NA","NA","0","0","0","0","17","17","17","17","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","17","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","258","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","258","2","legacy","1395","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","35805","NA","35542","NA","NA","NA","35855","NA","NA","NA","NA","NA","6314","6316","NA","6316","35541","34127","34127","34131","NA","NA","NA","Response_time_timing","0","5226","18","no","1024"
"undefined","undefined","290.36842105263156","290.36842105263156","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","18","NA","18","0","NA","NA","18","NA","NA","NA","NA","NA","0","0","0","0","18","18","18","18","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","18","0","18","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","291","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","291","2","legacy","1856","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","38040","NA","37745","NA","NA","NA","38090","NA","NA","NA","NA","NA","6314","6316","NA","6316","37745","35882","35882","35885","NA","NA","NA","Response_time_timing","0","5517","19","no","1024"
"undefined","undefined","287.75","287.75","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","undefined","NA","0","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","0","NA","0","0","2","0","0","0","0","19","NA","19","0","NA","NA","19","NA","NA","NA","NA","NA","0","0","0","0","19","19","19","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","19","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","b","238","NA","NA","NA","NA","4853","NA","NA","NA","NA","NA","238","2","legacy","1380","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1389","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1444","NA","NA","NA","NA","NA","39754","NA","39512","NA","NA","NA","39804","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","38118","38121","NA","NA","NA","Response_time_timing","0","5755","20","no","1024"
"100","100","540","540","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/2","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","0","NA","0","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","0","NA","0","NA","NA","0","0","0","0","2","0","0","0","0","19","0","20","0","NA","NA","20","NA","NA","NA","NA","NA","0","0","1","0","19","19","20","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","space","NA","space","space","NA","NA","NA","NA","b","540","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","540","2","legacy","920","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","48240","NA","47306","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","47310","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","48785","48240","NA","NA","NA","48835","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","47306","38121","NA","NA","NA","Response_time_timing","1","540","1","no","1024"
"100","100","471.5","471.5","gray","no","legacy","NA","legacy","red","legacy","0","color_1/2","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","1","NA","1","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","1","NA","0","NA","NA","0","1","0","0","2","0","0","0","0","19","1","21","0","NA","NA","21","NA","NA","NA","NA","NA","0","0","1","0","19","19","21","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","1","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","NA","space","space","NA","NA","NA","NA","z","403","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","403","2","legacy","1272","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","50171","NA","48884","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","48888","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","50579","50171","NA","NA","NA","50629","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","48885","38121","NA","NA","NA","Response_time_timing","2","943","2","no","1024"
"100","100","445.6666666666667","445.6666666666667","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/2","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","2","NA","2","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","2","NA","0","NA","NA","0","2","0","0","2","0","0","0","0","19","2","22","0","NA","NA","22","NA","NA","NA","NA","NA","0","0","1","0","19","19","22","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","2","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","space","NA","space","space","NA","NA","NA","NA","b","394","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","394","2","legacy","1653","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","52332","NA","50668","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","50671","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","52730","52332","NA","NA","NA","52781","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","50668","38121","NA","NA","NA","Response_time_timing","3","1337","3","no","1024"
"100","100","440.5","440.5","gray","no","legacy","NA","legacy","red","legacy","0","color_1/2","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","3","NA","3","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","3","NA","0","NA","NA","0","3","0","0","2","0","0","0","0","19","3","23","0","NA","NA","23","NA","NA","NA","NA","NA","0","0","1","0","19","19","23","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","3","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","NA","space","space","NA","NA","NA","NA","z","425","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","425","2","legacy","1312","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","54137","NA","52818","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","52821","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","54567","54137","NA","NA","NA","54617","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","52818","38121","NA","NA","NA","Response_time_timing","4","1762","4","no","1024"
"100","100","439.6","439.6","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/2","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","4","NA","4","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","4","NA","0","NA","NA","0","4","0","0","2","0","0","0","0","19","4","24","0","NA","NA","24","NA","NA","NA","NA","NA","0","0","1","0","19","19","24","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","4","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","space","NA","space","space","NA","NA","NA","NA","b","436","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","436","2","legacy","842","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","55509","NA","54653","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","54657","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","55950","55510","NA","NA","NA","56000","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","54654","38121","NA","NA","NA","Response_time_timing","5","2198","5","no","1024"
"100","100","428.1666666666667","428.1666666666667","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/2","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","5","NA","5","0","NA","NA","NA","NA","0","0","NA","NA","0","NA","NA","5","NA","0","NA","NA","0","5","0","0","2","0","0","0","0","19","5","25","0","NA","NA","25","NA","NA","NA","NA","NA","0","0","1","0","19","19","25","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","5","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","space","NA","space","space","NA","NA","NA","NA","b","371","NA","NA","4310","NA","4853","3100","NA","NA","NA","NA","371","2","legacy","974","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","NA","NA","NA","NA","47290","57023","NA","56036","NA","NA","NA","NA","NA","NA","1389","NA","NA","39848","NA","NA","56040","NA","NA","NA","NA","NA","NA","NA","1444","44187","NA","NA","NA","NA","39754","57398","57023","NA","NA","NA","57448","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","56037","38121","NA","NA","NA","Response_time_timing","6","2569","6","no","1024"
