browser_codename,browser_name,browser_version,condition,congruence,correct,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_personalMultipleWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,harp,233,803,542,900,1440,30,900,30,0,0,1440,short,MacIntel,SNAIL,8217212,8217311,8217262
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,soil,233,803,747,900,1440,30,900,30,0,0,1440,short,MacIntel,SOIL,8218445,8218529,8218494
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,bike,233,803,794,900,1440,30,900,30,0,0,1440,short,MacIntel,BIKE,8219878,8219962,8219928
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,sword,233,803,756,900,1440,30,900,30,0,0,1440,short,MacIntel,SWORD,8221362,8221445,8221411
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,fern,233,803,816,900,1440,30,900,30,0,0,1440,short,MacIntel,CAFÉ,8222811,8222879,8222845
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,corn,233,803,794,900,1440,30,900,30,0,0,1440,short,MacIntel,CORN,8224311,8224379,8224345
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,lime,233,803,665,900,1440,30,900,30,0,0,1440,short,MacIntel,SOFA,8225778,8225862,8225812
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,belt,233,803,644,900,1440,30,900,30,0,0,1440,short,MacIntel,BELT,8227128,8227229,8227179
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,crow,233,803,797,900,1440,30,900,30,0,0,1440,short,MacIntel,YACHT,8228478,8228546,8228512
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,patio,233,803,721,900,1440,30,900,30,0,0,1440,short,MacIntel,SLOTH,8229945,8230029,8229994
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,grass,233,803,673,900,1440,30,900,30,0,0,1440,short,MacIntel,GRASS,8231362,8231461,8231412
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,camel,233,803,690,900,1440,30,900,30,0,0,1440,short,MacIntel,BENCH,8232728,8232812,8232762
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,gate,233,803,871,900,1440,30,900,30,0,0,1440,short,MacIntel,GATE,8234111,8234195,8234145
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,worm,233,803,558,900,1440,30,900,30,0,0,1440,short,MacIntel,WORM,8235678,8235762,8235712
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,cave,233,803,725,900,1440,30,900,30,0,0,1440,short,MacIntel,CAVE,8236929,8237012,8236978
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,toast,233,803,737,900,1440,30,900,30,0,0,1440,short,MacIntel,TOAST,8238345,8238429,8238379
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,whale,233,803,622,900,1440,30,900,30,0,0,1440,short,MacIntel,WHALE,8239778,8239862,8239812
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,creek,233,803,786,900,1440,30,900,30,0,0,1440,short,MacIntel,CREEK,8241094,8241178,8241128
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,0,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,drug,233,803,675,900,1440,30,900,30,0,0,1440,short,MacIntel,DRUG,8242562,8242644,8242611
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,berry,233,803,1087,900,1440,30,900,30,0,0,1440,short,MacIntel,PLAZA,8243911,8243995,8243945
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,mice,233,803,743,900,1440,30,900,30,0,0,1440,short,MacIntel,TOOLS,8245695,8245779,8245729
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,kiosk,233,803,760,900,1440,30,900,30,0,0,1440,short,MacIntel,PETAL,8247129,8247229,8247179
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,daisy,233,803,603,900,1440,30,900,30,0,0,1440,short,MacIntel,DAISY,8248595,8248678,8248629
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,paint,233,803,875,900,1440,30,900,30,0,0,1440,short,MacIntel,PAINT,8249878,8249961,8249912
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,silo,233,803,1490,900,1440,30,900,30,0,0,1440,short,MacIntel,OTTER,8251428,8251512,8251462
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,0,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,melon,233,803,632,900,1440,30,900,30,0,0,1440,short,MacIntel,HOSE,8253611,8253695,8253645
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,frog,233,803,654,900,1440,30,900,30,0,0,1440,short,MacIntel,FROG,8254928,8255012,8254977
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,sash,233,803,824,900,1440,30,900,30,0,0,1440,short,MacIntel,DINGO,8256277,8256345,8256311
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,ladle,233,803,773,900,1440,30,900,30,0,0,1440,short,MacIntel,GULLY,8257762,8257846,8257812
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,puppy,233,803,571,900,1440,30,900,30,0,0,1440,short,MacIntel,PUPPY,8259228,8259296,8259262
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,0,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,doll,233,803,733,900,1440,30,900,30,0,0,1440,short,MacIntel,DOLL,8260478,8260562,8260528
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,spade,233,803,698,900,1440,30,900,30,0,0,1440,short,MacIntel,LLAMA,8261911,8261995,8261946
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,0,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,toad,233,803,690,900,1440,30,900,30,0,0,1440,short,MacIntel,GLOVE,8263295,8263362,8263328
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,seed,233,803,1264,900,1440,30,900,30,0,0,1440,short,MacIntel,SEED,8264662,8264744,8264711
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,poppy,233,803,1109,900,1440,30,900,30,0,0,1440,short,MacIntel,CLOTH,8266595,8266679,8266628
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,coat,233,803,1128,900,1440,30,900,30,0,0,1440,short,MacIntel,COAT,8268395,8268479,8268429
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,torch,233,803,992,900,1440,30,900,30,0,0,1440,short,MacIntel,CHIMP,8270211,8270295,8270246
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,ruler,233,803,843,900,1440,30,900,30,0,0,1440,short,MacIntel,PANSY,8271879,8271978,8271929
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,sewer,233,803,891,900,1440,30,900,30,0,0,1440,short,MacIntel,CORAL,8273411,8273479,8273445
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,hawk,233,803,1021,900,1440,30,900,30,0,0,1440,short,MacIntel,HAWK,8274978,8275061,8275027
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,cable,233,803,887,900,1440,30,900,30,0,0,1440,short,MacIntel,CABLE,8276678,8276746,8276712
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,deer,233,803,976,900,1440,30,900,30,0,0,1440,short,MacIntel,DEER,8278245,8278329,8278279
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,rope,233,803,845,900,1440,30,900,30,0,0,1440,short,MacIntel,ROPE,8279912,8280011,8279962
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,bread,233,803,1182,900,1440,30,900,30,0,0,1440,short,MacIntel,BREAD,8281445,8281528,8281479
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,arena,233,803,1028,900,1440,30,900,30,0,0,1440,short,MacIntel,VINE,8283295,8283379,8283329
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,water,233,803,836,900,1440,30,900,30,0,0,1440,short,MacIntel,MEDAL,8285012,8285096,8285062
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,peach,233,803,873,900,1440,30,900,30,0,0,1440,short,MacIntel,SHED,8286545,8286646,8286596
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,rake,233,803,872,900,1440,30,900,30,0,0,1440,short,MacIntel,HUSKY,8288129,8288228,8288179
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,grape,233,803,924,900,1440,30,900,30,0,0,1440,short,MacIntel,SHELF,8289695,8289779,8289729
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,finch,233,803,781,900,1440,30,900,30,0,0,1440,short,MacIntel,SPOON,8291296,8291396,8291345
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,bunny,233,803,695,900,1440,30,900,30,0,0,1440,long,MacIntel,PIANO,8291296,8319346,8319312
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,tongs,233,803,836,900,1440,30,900,30,0,0,1440,long,MacIntel,TONGS,8291296,8320762,8320728
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,swamp,233,803,710,900,1440,30,900,30,0,0,1440,long,MacIntel,DRILL,8291296,8322329,8322295
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,moose,233,803,873,900,1440,30,900,30,0,0,1440,long,MacIntel,PORCH,8291296,8323762,8323729
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,0,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,plum,233,803,827,900,1440,30,900,30,0,0,1440,long,MacIntel,PLUM,8291296,8325362,8325328
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,fruit,233,803,603,900,1440,30,900,30,0,0,1440,long,MacIntel,PLATE,8291296,8326913,8326878
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,shell,233,803,647,900,1440,30,900,30,0,0,1440,long,MacIntel,CHAIN,8291296,8328246,8328212
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,roof,233,803,728,900,1440,30,900,30,0,0,1440,long,MacIntel,ROSE,8291296,8329629,8329579
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,shark,233,803,688,900,1440,30,900,30,0,0,1440,long,MacIntel,COUCH,8291296,8331079,8331045
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,sheep,233,803,661,900,1440,30,900,30,0,0,1440,long,MacIntel,TRASH,8291296,8332496,8332446
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,canoe,233,803,813,900,1440,30,900,30,0,0,1440,long,MacIntel,CANOE,8291296,8333895,8333846
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,wheat,233,803,647,900,1440,30,900,30,0,0,1440,long,MacIntel,BRICK,8291296,8335412,8335378
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,jeans,233,803,630,900,1440,30,900,30,0,0,1440,long,MacIntel,JEANS,8291296,8336762,8336728
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,bowl,233,803,695,900,1440,30,900,30,0,0,1440,long,MacIntel,WOLF,8291296,8338113,8338079
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,storm,233,803,672,900,1440,30,900,30,0,0,1440,long,MacIntel,CANDY,8291296,8339529,8339495
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,stair,233,803,724,900,1440,30,900,30,0,0,1440,long,MacIntel,STAIR,8291296,8340913,8340879
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,scarf,233,803,605,900,1440,30,900,30,0,0,1440,long,MacIntel,SCARF,8291296,8342379,8342329
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,sink,233,803,614,900,1440,30,900,30,0,0,1440,long,MacIntel,LAMB,8291296,8343696,8343662
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,flood,233,803,902,900,1440,30,900,30,0,0,1440,long,MacIntel,SKIRT,8291296,8345045,8344996
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,deck,233,803,713,900,1440,30,900,30,0,0,1440,long,MacIntel,DUCK,8291296,8346663,8346629
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,flute,233,803,774,900,1440,30,900,30,0,0,1440,long,MacIntel,FLUTE,8291296,8348096,8348062
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,arrow,233,803,777,900,1440,30,900,30,0,0,1440,long,MacIntel,ARROW,8291296,8349613,8349562
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,reef,233,803,831,900,1440,30,900,30,0,0,1440,long,MacIntel,REEF,8291296,8351129,8351079
